episode,timestamp,eps,alphaCap,total_reward,win,steps,episode_duration_s,q_max,q_mean
539,2026-05-12T21:28:29.191,0.451775,0.000986,1.400000,0,2,1.139,3.009596,-1.644855
540,2026-05-12T21:28:31.169,0.451500,0.000986,0.800000,0,2,1.112,3.294632,-1.648930
541,2026-05-12T21:28:34.905,0.451225,0.000986,-1.600000,0,1,2.887,5.158195,-1.243685
542,2026-05-12T21:28:38.625,0.450950,0.000986,-1.600000,0,1,2.887,5.150536,-1.244168
543,2026-05-12T21:28:44.395,0.450675,0.000986,8.200000,0,3,4.920,4.068258,-2.057410
544,2026-05-12T21:28:46.407,0.450400,0.000985,0.400000,0,2,1.140,4.957723,-1.688533
545,2026-05-12T21:28:51.917,0.450125,0.000985,8.200000,0,3,4.672,4.146146,-2.039357
546,2026-05-12T21:28:53.843,0.449850,0.000985,0.800000,0,2,1.098,5.556057,-1.697677
547,2026-05-12T21:28:55.829,0.449575,0.000985,0.400000,0,2,1.124,5.690496,-1.697590
548,2026-05-12T21:28:57.836,0.449300,0.000985,0.800000,0,2,1.145,5.845850,-1.698600
549,2026-05-12T21:28:59.721,0.449025,0.000985,0.800000,0,2,1.087,6.171475,-1.706136
550,2026-05-12T21:29:03.743,0.448750,0.000985,-1.600000,0,1,3.075,5.133437,-1.235538
551,2026-05-12T21:29:09.400,0.448475,0.000985,8.200000,0,3,4.841,4.034694,-1.995200
552,2026-05-12T21:29:15.016,0.448200,0.000985,8.200000,0,3,4.796,4.399007,-2.004126
553,2026-05-12T21:29:20.609,0.447925,0.000985,8.200000,0,3,4.728,4.473037,-2.007890
554,2026-05-12T21:29:26.187,0.447650,0.000985,7.700000,0,3,4.713,4.105442,-1.994201
555,2026-05-12T21:29:30.094,0.447375,0.000985,-1.600000,0,1,3.067,5.183619,-1.229695
556,2026-05-12T21:29:33.787,0.447100,0.000985,-1.600000,0,1,2.832,5.181296,-1.226909
557,2026-05-12T21:29:37.741,0.446825,0.000985,-1.600000,0,1,3.103,5.171352,-1.224860
558,2026-05-12T21:29:41.471,0.446550,0.000985,-1.600000,0,1,2.874,5.154821,-1.222920
559,2026-05-12T21:29:45.173,0.446275,0.000985,-1.600000,0,1,2.845,5.137737,-1.220490
560,2026-05-12T21:29:49.129,0.446000,0.000985,-1.600000,0,1,3.077,5.119586,-1.218684
561,2026-05-12T21:29:53.086,0.445725,0.000985,-1.600000,0,1,3.050,5.121150,-1.215581
562,2026-05-12T21:29:56.984,0.445450,0.000985,-2.000000,0,1,3.059,5.135432,-1.213089
563,2026-05-12T21:30:02.939,0.445175,0.000985,7.700000,0,3,5.093,2.483235,-1.891521
564,2026-05-12T21:30:05.887,0.444900,0.000985,0.800000,0,2,2.066,7.877419,-1.727636
565,2026-05-12T21:30:08.985,0.444625,0.000985,0.800000,0,2,2.259,8.036468,-1.730278
566,2026-05-12T21:30:14.763,0.444350,0.000985,8.200000,0,3,4.918,2.425238,-1.878084
567,2026-05-12T21:30:18.535,0.444075,0.000985,-1.600000,0,1,2.914,5.152613,-1.211142
568,2026-05-12T21:30:22.419,0.443800,0.000985,-1.000000,0,1,3.047,5.144682,-1.212950
569,2026-05-12T21:30:26.285,0.443525,0.000985,-1.600000,0,1,3.055,5.142859,-1.214769
570,2026-05-12T21:30:29.967,0.443250,0.000985,-1.600000,0,1,2.836,5.137471,-1.216965
571,2026-05-12T21:30:33.884,0.442975,0.000985,-1.600000,0,1,3.043,5.136043,-1.218255
572,2026-05-12T21:30:37.050,0.442700,0.000985,0.800000,0,2,2.298,9.172403,-1.772724
573,2026-05-12T21:30:40.875,0.442425,0.000985,-1.600000,0,1,2.994,5.134763,-1.221743
574,2026-05-12T21:30:44.541,0.442150,0.000985,-1.600000,0,1,2.828,5.135115,-1.222801
575,2026-05-12T21:30:48.540,0.441875,0.000985,-1.600000,0,1,3.155,5.134437,-1.224100
576,2026-05-12T21:30:50.504,0.441600,0.000985,0.800000,0,2,1.123,9.698904,-1.793883
577,2026-05-12T21:30:54.426,0.441325,0.000985,-1.600000,0,1,3.060,5.131307,-1.228073
578,2026-05-12T21:30:56.529,0.441050,0.000985,0.800000,0,2,1.182,10.039007,-1.805531
579,2026-05-12T21:31:00.250,0.440775,0.000985,-1.600000,0,1,2.830,5.137656,-1.229906
580,2026-05-12T21:31:03.950,0.440500,0.000985,-1.600000,0,1,2.818,5.141694,-1.229949
581,2026-05-12T21:31:09.373,0.440225,0.000985,10.200000,0,4,4.588,4.380833,-2.043995
582,2026-05-12T21:31:13.243,0.439950,0.000984,-1.600000,0,1,3.021,5.181932,-1.224715
583,2026-05-12T21:31:16.240,0.439675,0.000984,0.800000,0,2,2.179,10.012385,-1.784704
584,2026-05-12T21:31:19.881,0.439400,0.000984,-1.600000,0,1,2.833,5.204406,-1.221621
585,2026-05-12T21:31:25.769,0.439125,0.000984,8.200000,0,3,4.999,2.855354,-1.819684
586,2026-05-12T21:31:28.806,0.438850,0.000984,0.800000,0,2,2.205,9.888889,-1.773277
587,2026-05-12T21:31:32.319,0.438575,0.000984,-1.600000,0,1,2.720,5.219430,-1.218663
588,2026-05-12T21:31:37.879,0.438300,0.000984,10.200000,0,4,4.730,6.270302,-2.072196
589,2026-05-12T21:31:41.533,0.438025,0.000984,-1.600000,0,1,2.836,8.410013,-1.274625
590,2026-05-12T21:31:43.471,0.437750,0.000984,0.800000,0,2,1.088,9.170892,-1.830562
591,2026-05-12T21:31:45.405,0.437475,0.000984,0.800000,0,2,1.115,9.057136,-1.862557
592,2026-05-12T21:31:49.118,0.437200,0.000984,-1.600000,0,1,2.877,12.803582,-1.381720
593,2026-05-12T21:31:54.702,0.436925,0.000984,7.800000,0,3,4.778,9.143695,-1.932874
594,2026-05-12T21:32:00.252,0.436650,0.000984,7.800000,0,3,4.746,9.076968,-1.867621
595,2026-05-12T21:32:02.350,0.436375,0.000984,0.400000,0,2,1.179,11.034488,-1.823210
596,2026-05-12T21:32:04.286,0.436100,0.000984,0.800000,0,2,1.063,11.442054,-1.769170
597,2026-05-12T21:32:07.986,0.435825,0.000984,-1.600000,0,1,2.847,13.434665,-1.189981
598,2026-05-12T21:32:09.949,0.435550,0.000984,0.800000,0,2,1.134,11.674690,-1.688962
599,2026-05-12T21:32:15.582,0.435275,0.000984,8.200000,0,3,4.768,4.688084,-1.515316
600,2026-05-12T21:32:19.552,0.435000,0.000984,-1.600000,0,1,3.068,11.541685,-1.051836
601,2026-05-12T21:32:25.153,0.434725,0.000984,7.800000,0,3,4.771,4.814416,-1.492647
602,2026-05-12T21:32:29.019,0.434450,0.000984,-1.600000,0,1,3.029,11.239129,-1.047555
603,2026-05-12T21:32:34.618,0.434175,0.000984,8.200000,0,3,4.736,4.764312,-1.510437
604,2026-05-12T21:32:38.487,0.433900,0.000984,-1.600000,0,1,3.011,11.608410,-1.075688
605,2026-05-12T21:32:43.951,0.433625,0.000984,8.200000,0,3,4.612,4.365383,-1.562473
606,2026-05-12T21:32:47.845,0.433350,0.000984,-2.000000,0,1,3.043,12.200529,-1.122363
607,2026-05-12T21:32:53.511,0.433075,0.000984,8.800000,0,3,4.823,3.898122,-1.610301
608,2026-05-12T21:32:57.534,0.432800,0.000984,-1.600000,0,1,3.167,12.696203,-1.154662
609,2026-05-12T21:33:01.313,0.432525,0.000984,-1.600000,0,1,2.930,12.764431,-1.158711
610,2026-05-12T21:33:06.947,0.432250,0.000984,8.200000,0,3,4.768,3.574962,-1.629066
611,2026-05-12T21:33:12.600,0.431975,0.000984,8.200000,0,3,4.731,3.530241,-1.621846
612,2026-05-12T21:33:16.314,0.431700,0.000984,-1.600000,0,1,2.864,12.510114,-1.159155
613,2026-05-12T21:33:20.254,0.431425,0.000984,-1.600000,0,1,3.129,12.424772,-1.158553
614,2026-05-12T21:33:26.074,0.431150,0.000984,7.800000,0,3,4.823,3.597006,-1.600133
615,2026-05-12T21:33:33.049,0.430875,0.000984,10.200000,0,4,6.131,6.575052,-1.754049
616,2026-05-12T21:33:36.782,0.430600,0.000984,-1.600000,0,1,2.864,12.210024,-1.142524
617,2026-05-12T21:33:40.740,0.430325,0.000984,-1.600000,0,1,3.072,12.240722,-1.141527
618,2026-05-12T21:33:46.074,0.430050,0.000984,8.200000,0,3,4.496,4.724726,-1.577755
619,2026-05-12T21:33:49.961,0.429775,0.000983,-1.600000,0,1,3.048,12.442161,-1.141399
620,2026-05-12T21:33:51.868,0.429500,0.000983,0.800000,0,2,1.092,10.764454,-1.696003
621,2026-05-12T21:33:53.808,0.429225,0.000983,0.800000,0,2,1.089,10.772965,-1.699560
622,2026-05-12T21:33:55.706,0.428950,0.000983,0.400000,0,2,1.058,10.769323,-1.702947
623,2026-05-12T21:33:59.636,0.428675,0.000983,-1.600000,0,1,3.052,12.530963,-1.144152
624,2026-05-12T21:34:05.439,0.428400,0.000983,10.200000,0,4,4.826,5.924508,-1.789518
625,2026-05-12T21:34:09.508,0.428125,0.000983,-1.600000,0,1,3.158,12.469863,-1.143786
626,2026-05-12T21:34:12.718,0.427850,0.000983,0.800000,0,2,2.302,10.775099,-1.708225
627,2026-05-12T21:34:18.584,0.427575,0.000983,10.200000,0,4,4.855,6.834851,-1.820348
628,2026-05-12T21:34:22.484,0.427300,0.000983,-2.000000,0,1,3.060,12.495957,-1.145747
629,2026-05-12T21:34:26.391,0.427025,0.000983,-1.600000,0,1,3.049,12.508246,-1.145742
630,2026-05-12T21:34:30.462,0.426750,0.000983,-1.600000,0,1,3.190,12.518523,-1.145980
631,2026-05-12T21:34:35.747,0.426475,0.000983,42.000000,1,5,4.428,8.569979,-2.003144
632,2026-05-12T21:34:41.802,0.426200,0.000983,42.000000,1,5,4.338,8.887125,-2.016688
633,2026-05-12T21:34:45.505,0.425925,0.000983,-1.600000,0,1,2.852,12.429981,-1.164596
