episode,timestamp,eps,alphaCap,total_reward,win,steps,episode_duration_s,q_max,q_mean
5883,2026-05-16T08:43:08.885,0.505850,0.000487,0.800000,0,2,2.292,13.740345,-2.130277
5884,2026-05-16T08:43:12.635,0.505800,0.000487,-2.000000,0,1,3.063,16.027111,-1.529368
5885,2026-05-16T08:43:17.050,0.505750,0.000487,10.600000,0,4,3.716,2.945341,-3.573961
5886,2026-05-16T08:43:20.796,0.505700,0.000487,-2.000000,0,1,3.061,16.029329,-1.531602
5887,2026-05-16T08:43:24.711,0.505650,0.000487,10.600000,0,4,3.251,2.959747,-3.575641
5888,2026-05-16T08:43:27.612,0.505600,0.000487,0.800000,0,2,2.218,13.740272,-2.130158
5889,2026-05-16T08:43:29.993,0.505550,0.000487,0.400000,0,2,1.704,13.747725,-2.129693
5890,2026-05-16T08:43:34.335,0.505500,0.000487,10.600000,0,4,3.655,2.952016,-3.576430
5891,2026-05-16T08:43:38.074,0.505450,0.000487,-1.600000,0,1,3.052,16.026377,-1.526879
5892,2026-05-16T08:43:41.803,0.505400,0.000487,-1.600000,0,1,3.043,16.024998,-1.526590
5893,2026-05-16T08:43:44.250,0.505350,0.000487,0.800000,0,2,1.756,13.728560,-2.126448
5894,2026-05-16T08:43:48.013,0.505300,0.000487,-1.600000,0,1,3.066,16.023487,-1.526079
5895,2026-05-16T08:43:51.946,0.505250,0.000487,8.800000,0,3,3.274,5.957102,-2.462197
5896,2026-05-16T08:43:55.652,0.505200,0.000487,-1.600000,0,1,3.043,16.029490,-1.526831
5897,2026-05-16T08:43:59.476,0.505150,0.000487,-2.000000,0,1,3.142,16.028688,-1.526890
5898,2026-05-16T08:44:03.464,0.505100,0.000487,10.200000,0,4,3.313,2.990724,-3.584717
5899,2026-05-16T08:44:07.824,0.505050,0.000487,8.200000,0,3,3.670,5.941741,-2.466067
5900,2026-05-16T08:44:10.768,0.505000,0.000487,0.400000,0,2,2.242,13.740800,-2.127764
5901,2026-05-16T08:44:13.716,0.504950,0.000487,0.800000,0,2,2.274,13.740993,-2.130136
5902,2026-05-16T08:44:15.287,0.504900,0.000487,0.800000,0,2,0.893,13.743874,-2.133216
5903,2026-05-16T08:44:19.116,0.504850,0.000487,-1.500000,0,1,3.140,16.027714,-1.530041
5904,2026-05-16T08:44:20.912,0.504800,0.000487,0.400000,0,2,1.068,13.741187,-2.136258
5905,2026-05-16T08:44:22.729,0.504750,0.000487,0.800000,0,2,1.066,13.736124,-2.135608
5906,2026-05-16T08:44:26.535,0.504700,0.000487,-1.600000,0,1,3.065,16.019997,-1.527701
5907,2026-05-16T08:44:28.947,0.504650,0.000487,0.800000,0,2,1.719,13.735376,-2.132066
5908,2026-05-16T08:44:32.747,0.504600,0.000487,-2.000000,0,1,3.120,16.023191,-1.525319
5909,2026-05-16T08:44:36.347,0.504550,0.000487,-1.600000,0,1,2.929,16.026110,-1.525543
5910,2026-05-16T08:44:40.355,0.504500,0.000487,10.200000,0,4,3.313,2.935629,-3.609322
5911,2026-05-16T08:44:44.131,0.504450,0.000487,-2.000000,0,1,3.100,16.028479,-1.525548
5912,2026-05-16T08:44:47.993,0.504400,0.000487,-1.600000,0,1,3.177,16.025997,-1.525174
5913,2026-05-16T08:44:51.765,0.504350,0.000487,-2.000000,0,1,3.071,16.023821,-1.524941
5914,2026-05-16T08:44:55.728,0.504300,0.000487,10.600000,0,4,3.252,2.934745,-3.608710
5915,2026-05-16T08:44:59.502,0.504250,0.000487,-1.600000,0,1,3.073,16.021402,-1.521933
5916,2026-05-16T08:45:03.031,0.504200,0.000487,-2.000000,0,1,2.828,16.024153,-1.521853
5917,2026-05-16T08:45:06.836,0.504150,0.000487,-1.600000,0,1,3.123,16.026762,-1.521865
5918,2026-05-16T08:45:10.568,0.504100,0.000487,-1.600000,0,1,3.052,16.029259,-1.522552
5919,2026-05-16T08:45:14.362,0.504050,0.000487,-1.600000,0,1,3.109,16.034649,-1.523316
5920,2026-05-16T08:45:18.096,0.504000,0.000487,-1.600000,0,1,3.069,16.038054,-1.524070
5921,2026-05-16T08:45:21.805,0.503950,0.000487,-1.600000,0,1,3.036,16.038286,-1.524627
5922,2026-05-16T08:45:25.549,0.503900,0.000487,-1.000000,0,1,3.064,16.035805,-1.525023
5923,2026-05-16T08:45:29.313,0.503850,0.000487,-1.600000,0,1,3.065,16.031256,-1.525629
5924,2026-05-16T08:45:33.612,0.503800,0.000487,7.800000,0,3,3.611,5.951929,-2.472802
5925,2026-05-16T08:45:37.369,0.503750,0.000487,-1.600000,0,1,3.061,16.016483,-1.526425
5926,2026-05-16T08:45:41.316,0.503700,0.000487,10.600000,0,4,3.253,2.949435,-3.620749
5927,2026-05-16T08:45:45.167,0.503650,0.000487,-2.000000,0,1,3.163,16.030140,-1.527923
5928,2026-05-16T08:45:48.998,0.503600,0.000487,-1.500000,0,1,3.140,16.030025,-1.528220
5929,2026-05-16T08:45:52.962,0.503550,0.000487,-1.600000,0,1,3.150,16.028603,-1.527627
5930,2026-05-16T08:45:55.381,0.503500,0.000487,0.800000,0,2,1.675,13.740280,-2.125743
5931,2026-05-16T08:45:59.868,0.503450,0.000487,7.800000,0,3,3.754,5.928297,-2.469733
5932,2026-05-16T08:46:04.051,0.503400,0.000487,7.800000,0,3,3.471,5.922438,-2.468431
5933,2026-05-16T08:46:07.819,0.503350,0.000487,-2.000000,0,1,3.076,16.029030,-1.527251
5934,2026-05-16T08:46:12.054,0.503300,0.000487,7.800000,0,3,3.500,5.914966,-2.469193
5935,2026-05-16T08:46:15.897,0.503250,0.000487,-2.000000,0,1,3.157,16.121912,-1.533443
5936,2026-05-16T08:46:17.582,0.503200,0.000487,0.800000,0,2,0.982,13.681576,-2.124266
5937,2026-05-16T08:46:21.175,0.503150,0.000487,-1.600000,0,1,2.875,16.284067,-1.541060
5938,2026-05-16T08:46:24.249,0.503100,0.000487,10.600000,0,4,2.366,2.874078,-3.601808
5939,2026-05-16T08:46:28.045,0.503050,0.000487,-1.600000,0,1,3.111,16.184958,-1.527489
5940,2026-05-16T08:46:32.338,0.503000,0.000487,8.200000,0,3,3.596,5.859858,-2.465467
5941,2026-05-16T08:46:36.085,0.502950,0.000487,-1.600000,0,1,3.063,16.140854,-1.523157
5942,2026-05-16T08:46:40.252,0.502900,0.000487,8.200000,0,3,3.482,5.818790,-2.462270
5943,2026-05-16T08:46:44.002,0.502850,0.000487,-1.600000,0,1,3.077,16.249193,-1.528690
5944,2026-05-16T08:46:47.733,0.502800,0.000487,-2.000000,0,1,3.065,16.261061,-1.528541
5945,2026-05-16T08:46:51.935,0.502750,0.000487,10.600000,0,4,3.487,2.461281,-3.573833
5946,2026-05-16T08:46:56.079,0.502700,0.000487,8.200000,0,3,3.471,5.761940,-2.450301
5947,2026-05-16T08:47:00.384,0.502650,0.000487,8.200000,0,3,3.644,5.778616,-2.453880
5948,2026-05-16T08:47:04.218,0.502600,0.000487,-1.500000,0,1,3.159,16.206560,-1.523572
5949,2026-05-16T08:47:07.837,0.502550,0.000487,-2.000000,0,1,2.929,16.222040,-1.525228
5950,2026-05-16T08:47:10.299,0.502500,0.000487,0.800000,0,2,1.758,13.710711,-2.115820
5951,2026-05-16T08:47:14.031,0.502450,0.000487,-2.000000,0,1,3.058,16.232235,-1.526992
5952,2026-05-16T08:47:17.747,0.502400,0.000487,-2.000000,0,1,3.055,16.224789,-1.526567
5953,2026-05-16T08:47:20.346,0.502350,0.000487,0.400000,0,2,1.894,13.666493,-2.113710
5954,2026-05-16T08:47:24.072,0.502300,0.000487,-2.000000,0,1,3.046,16.183493,-1.524679
5955,2026-05-16T08:47:27.998,0.502250,0.000487,10.200000,0,4,3.249,2.504025,-3.551797
5956,2026-05-16T08:47:31.618,0.502200,0.000487,-1.500000,0,1,2.939,16.198362,-1.529281
5957,2026-05-16T08:47:35.979,0.502150,0.000487,7.800000,0,3,3.673,5.769977,-2.462168
5958,2026-05-16T08:47:40.049,0.502100,0.000487,8.200000,0,3,3.373,5.800583,-2.462197
5959,2026-05-16T08:47:43.859,0.502050,0.000487,-1.600000,0,1,3.110,16.197454,-1.523687
5960,2026-05-16T08:47:47.453,0.502000,0.000487,-2.000000,0,1,2.898,16.193239,-1.522714
5961,2026-05-16T08:47:51.216,0.501950,0.000487,-1.600000,0,1,3.068,16.191467,-1.522219
5962,2026-05-16T08:47:54.987,0.501900,0.000487,-1.600000,0,1,3.070,16.192490,-1.521856
5963,2026-05-16T08:47:57.383,0.501850,0.000487,0.800000,0,2,1.711,13.682027,-2.129605
5964,2026-05-16T08:48:01.103,0.501800,0.000487,-1.600000,0,1,3.026,16.202177,-1.521385
5965,2026-05-16T08:48:04.980,0.501750,0.000487,-1.600000,0,1,3.187,16.203979,-1.521371
5966,2026-05-16T08:48:07.723,0.501700,0.000487,0.800000,0,2,2.050,13.697347,-2.133173
5967,2026-05-16T08:48:11.301,0.501650,0.000487,-1.600000,0,1,2.892,16.203264,-1.522128
5968,2026-05-16T08:48:12.886,0.501600,0.000487,0.800000,0,2,0.890,13.693742,-2.135233
5969,2026-05-16T08:48:14.465,0.501550,0.000487,0.800000,0,2,0.890,13.682986,-2.136281
5970,2026-05-16T08:48:18.218,0.501500,0.000487,-1.600000,0,1,3.061,16.190769,-1.523694
5971,2026-05-16T08:48:19.793,0.501450,0.000487,0.900000,0,2,0.901,13.673900,-2.138119
5972,2026-05-16T08:48:23.404,0.501400,0.000487,-1.600000,0,1,2.924,16.189405,-1.525283
5973,2026-05-16T08:48:27.248,0.501350,0.000487,-2.000000,0,1,3.168,16.191444,-1.525661
5974,2026-05-16T08:48:29.838,0.501300,0.000487,0.400000,0,2,1.885,13.681733,-2.140938
5975,2026-05-16T08:48:33.614,0.501250,0.000487,-1.600000,0,1,3.092,16.205297,-1.527150
5976,2026-05-16T08:48:35.997,0.501200,0.000487,0.400000,0,2,1.695,13.676144,-2.141039
5977,2026-05-16T08:48:39.751,0.501150,0.000487,-1.600000,0,1,3.061,16.203043,-1.528404
5978,2026-05-16T08:48:43.502,0.501100,0.000487,-2.000000,0,1,3.054,16.199003,-1.528725
5979,2026-05-16T08:48:47.320,0.501050,0.000487,-2.000000,0,1,3.124,16.194305,-1.529282
5980,2026-05-16T08:48:51.070,0.501000,0.000487,-1.600000,0,1,3.051,16.189760,-1.529850
5981,2026-05-16T08:48:54.853,0.500950,0.000487,-1.600000,0,1,3.099,16.185562,-1.530157
5982,2026-05-16T08:48:57.749,0.500900,0.000487,0.800000,0,2,2.224,13.687478,-2.140940
5983,2026-05-16T08:49:01.535,0.500850,0.000487,-1.600000,0,1,3.104,16.192795,-1.531173
5984,2026-05-16T08:49:05.130,0.500800,0.000487,-1.600000,0,1,2.924,16.197567,-1.531796
5985,2026-05-16T08:49:08.898,0.500750,0.000487,-1.600000,0,1,3.097,16.201340,-1.532340
5986,2026-05-16T08:49:12.669,0.500700,0.000487,10.600000,0,4,3.075,2.478159,-3.568740
5987,2026-05-16T08:49:16.634,0.500650,0.000487,10.600000,0,4,3.269,2.473807,-3.573127
5988,2026-05-16T08:49:20.744,0.500600,0.000487,7.800000,0,3,3.408,5.975576,-2.469985
5989,2026-05-16T08:49:24.490,0.500550,0.000487,-1.500000,0,1,3.033,16.195198,-1.521213
5990,2026-05-16T08:49:28.352,0.500500,0.000487,-2.000000,0,1,3.177,16.196648,-1.521557
5991,2026-05-16T08:49:32.097,0.500450,0.000487,-1.600000,0,1,3.059,16.197720,-1.521984
5992,2026-05-16T08:49:35.851,0.500400,0.000487,-1.600000,0,1,3.052,16.198792,-1.522467
5993,2026-05-16T08:49:40.334,0.500350,0.000487,8.200000,0,3,3.781,5.977054,-2.466718
5994,2026-05-16T08:49:44.116,0.500300,0.000487,-1.000000,0,1,3.092,16.193371,-1.523938
5995,2026-05-16T08:49:47.864,0.500250,0.000487,-2.000000,0,1,3.056,16.193911,-1.525079
5996,2026-05-16T08:49:51.484,0.500200,0.000487,-1.600000,0,1,2.936,16.194338,-1.525996
5997,2026-05-16T08:49:55.320,0.500150,0.000487,-1.600000,0,1,3.156,16.195093,-1.526576
5998,2026-05-16T08:49:59.068,0.500100,0.000487,-1.600000,0,1,3.056,16.197617,-1.527463
5999,2026-05-16T08:50:02.839,0.500050,0.000487,-1.600000,0,1,3.088,16.199402,-1.527938
6000,2026-05-16T08:50:04.521,0.500000,0.000487,0.400000,0,2,0.958,13.676547,-2.126947
6001,2026-05-16T08:50:08.479,0.499950,0.000486,7.800000,0,3,3.295,5.946786,-2.462154
6002,2026-05-16T08:50:12.247,0.499900,0.000486,-1.600000,0,1,3.089,16.196749,-1.529311
6003,2026-05-16T08:50:16.348,0.499850,0.000486,10.600000,0,4,3.424,2.568343,-3.554688
6004,2026-05-16T08:50:20.133,0.499800,0.000486,-1.600000,0,1,3.086,16.189146,-1.526736
6005,2026-05-16T08:50:24.195,0.499750,0.000486,10.600000,0,4,3.376,2.582667,-3.550428
6006,2026-05-16T08:50:28.096,0.499700,0.000486,-1.000000,0,1,3.197,16.198902,-1.524646
6007,2026-05-16T08:50:31.909,0.499650,0.000486,-2.000000,0,1,3.144,16.198029,-1.524916
6008,2026-05-16T08:50:35.732,0.499600,0.000486,10.600000,0,4,3.117,2.593580,-3.555678
6009,2026-05-16T08:50:39.461,0.499550,0.000486,-1.600000,0,1,3.049,16.192480,-1.524460
6010,2026-05-16T08:50:43.302,0.499500,0.000486,-1.600000,0,1,3.129,16.190586,-1.524167
6011,2026-05-16T08:50:46.264,0.499450,0.000486,0.800000,0,2,2.276,13.687016,-2.121305
6012,2026-05-16T08:50:49.970,0.499400,0.000486,-1.600000,0,1,3.043,16.189651,-1.523747
6013,2026-05-16T08:50:53.773,0.499350,0.000486,-1.000000,0,1,3.108,16.191124,-1.524026
6014,2026-05-16T08:50:57.522,0.499300,0.000486,-1.600000,0,1,3.057,16.193089,-1.524690
6015,2026-05-16T08:51:01.115,0.499250,0.000486,-1.600000,0,1,2.924,16.194721,-1.525192
6016,2026-05-16T08:51:04.974,0.499200,0.000486,-1.600000,0,1,3.161,16.193378,-1.525253
6017,2026-05-16T08:51:08.484,0.499150,0.000486,-1.600000,0,1,2.834,16.193810,-1.524927
6018,2026-05-16T08:51:12.268,0.499100,0.000486,-1.600000,0,1,3.126,16.195028,-1.524538
6019,2026-05-16T08:51:16.113,0.499050,0.000486,-1.600000,0,1,3.164,16.196617,-1.523931
6020,2026-05-16T08:51:17.669,0.499000,0.000486,0.400000,0,2,0.885,13.688759,-2.123760
6021,2026-05-16T08:51:21.849,0.498950,0.000486,8.200000,0,3,3.491,5.708614,-2.452384
6022,2026-05-16T08:51:26.017,0.498900,0.000486,10.200000,0,4,3.484,2.524860,-3.535454
6023,2026-05-16T08:51:29.855,0.498850,0.000486,-2.000000,0,1,3.169,16.206839,-1.520738
6024,2026-05-16T08:51:33.878,0.498800,0.000486,10.200000,0,4,3.338,2.549551,-3.531714
6025,2026-05-16T08:51:37.925,0.498750,0.000486,10.600000,0,4,3.349,2.528079,-3.534756
6026,2026-05-16T08:51:42.029,0.498700,0.000486,-1.600000,0,1,3.405,16.196646,-1.522837
6027,2026-05-16T08:51:43.768,0.498650,0.000486,0.800000,0,2,1.046,13.676786,-2.133425
6028,2026-05-16T08:51:45.526,0.498600,0.000486,0.800000,0,2,1.058,13.664865,-2.133079
6029,2026-05-16T08:51:49.301,0.498550,0.000486,-1.600000,0,1,3.075,16.197693,-1.523849
6030,2026-05-16T08:51:51.739,0.498500,0.000486,0.800000,0,2,1.741,13.673760,-2.131697
6031,2026-05-16T08:51:55.583,0.498450,0.000486,-1.600000,0,1,3.160,16.194654,-1.522738
6032,2026-05-16T08:51:59.337,0.498400,0.000486,-1.600000,0,1,3.077,16.195675,-1.523069
6033,2026-05-16T08:52:01.728,0.498350,0.000486,0.800000,0,2,1.676,13.689981,-2.129554
6034,2026-05-16T08:52:04.474,0.498300,0.000486,0.400000,0,2,2.054,13.689088,-2.128469
6035,2026-05-16T08:52:08.269,0.498250,0.000486,-1.600000,0,1,3.099,16.192017,-1.521742
6036,2026-05-16T08:52:09.998,0.498200,0.000486,0.800000,0,2,1.041,13.680147,-2.126930
6037,2026-05-16T08:52:13.804,0.498150,0.000486,-1.600000,0,1,3.118,16.196352,-1.520957
6038,2026-05-16T08:52:17.871,0.498100,0.000486,8.200000,0,3,3.382,5.878436,-2.462020
6039,2026-05-16T08:52:21.944,0.498050,0.000486,10.600000,0,4,3.380,2.415391,-3.557029
6040,2026-05-16T08:52:25.724,0.498000,0.000486,-1.600000,0,1,3.105,16.198320,-1.524470
6041,2026-05-16T08:52:29.855,0.497950,0.000486,10.200000,0,4,3.431,2.426656,-3.569991
6042,2026-05-16T08:52:33.605,0.497900,0.000486,-2.000000,0,1,3.063,16.195360,-1.531355
6043,2026-05-16T08:52:35.174,0.497850,0.000486,0.400000,0,2,0.891,13.669619,-2.138444
6044,2026-05-16T08:52:36.959,0.497800,0.000486,0.800000,0,2,1.122,13.659380,-2.137928
6045,2026-05-16T08:52:40.730,0.497750,0.000486,-1.600000,0,1,3.069,16.189878,-1.528609
6046,2026-05-16T08:52:44.901,0.497700,0.000486,7.800000,0,3,3.480,5.857088,-2.482062
6047,2026-05-16T08:52:48.664,0.497650,0.000486,-2.000000,0,1,3.059,16.196064,-1.522782
6048,2026-05-16T08:52:52.400,0.497600,0.000486,-1.600000,0,1,3.063,16.196636,-1.521233
6049,2026-05-16T08:52:55.577,0.497550,0.000486,10.600000,0,4,2.474,2.471933,-3.564462
6050,2026-05-16T08:52:57.965,0.497500,0.000486,0.800000,0,2,1.703,13.682858,-2.126558
6051,2026-05-16T08:53:01.751,0.497450,0.000486,-1.600000,0,1,3.058,16.196096,-1.514492
6052,2026-05-16T08:53:04.729,0.497400,0.000486,0.400000,0,2,2.278,13.672508,-2.127146
6053,2026-05-16T08:53:08.329,0.497350,0.000486,10.600000,0,4,2.925,2.444360,-3.572841
6054,2026-05-16T08:53:11.939,0.497300,0.000486,-1.600000,0,1,2.927,16.197195,-1.520813
6055,2026-05-16T08:53:14.902,0.497250,0.000486,0.400000,0,2,2.214,13.686803,-2.131790
6056,2026-05-16T08:53:18.512,0.497200,0.000486,-2.000000,0,1,2.923,16.192726,-1.522755
6057,2026-05-16T08:53:21.417,0.497150,0.000486,0.800000,0,2,2.254,13.691886,-2.133567
6058,2026-05-16T08:53:23.817,0.497100,0.000486,0.800000,0,2,1.705,13.684166,-2.134184
6059,2026-05-16T08:53:26.185,0.497050,0.000486,0.900000,0,2,1.687,13.672416,-2.134259
6060,2026-05-16T08:53:28.922,0.497000,0.000486,0.800000,0,2,2.014,13.668486,-2.133730
6061,2026-05-16T08:53:31.327,0.496950,0.000486,0.800000,0,2,1.705,13.675587,-2.132219
6062,2026-05-16T08:53:34.898,0.496900,0.000486,-1.600000,0,1,2.886,16.198772,-1.524425
6063,2026-05-16T08:53:39.280,0.496850,0.000486,8.200000,0,3,3.694,5.959521,-2.458573
6064,2026-05-16T08:53:43.284,0.496800,0.000486,10.600000,0,4,3.319,2.531445,-3.541200
6065,2026-05-16T08:53:47.056,0.496750,0.000486,-1.600000,0,1,3.066,16.195414,-1.526209
6066,2026-05-16T08:53:50.835,0.496700,0.000486,-1.600000,0,1,3.059,16.188890,-1.524969
6067,2026-05-16T08:53:53.819,0.496650,0.000486,0.800000,0,2,2.281,13.672721,-2.119942
6068,2026-05-16T08:53:57.567,0.496600,0.000486,-1.600000,0,1,3.074,16.183250,-1.523173
6069,2026-05-16T08:54:01.652,0.496550,0.000486,8.200000,0,3,3.396,5.923957,-2.439941
6070,2026-05-16T08:54:05.386,0.496500,0.000486,-2.000000,0,1,3.063,16.203060,-1.524361
6071,2026-05-16T08:54:09.003,0.496450,0.000486,-1.600000,0,1,2.930,16.208187,-1.524697
6072,2026-05-16T08:54:10.750,0.496400,0.000486,0.800000,0,2,1.043,13.679044,-2.123690
6073,2026-05-16T08:54:14.740,0.496350,0.000486,8.200000,0,3,3.301,5.934941,-2.451185
6074,2026-05-16T08:54:18.455,0.496300,0.000486,-1.600000,0,1,3.036,16.190733,-1.521658
6075,2026-05-16T08:54:22.422,0.496250,0.000486,7.800000,0,3,3.262,5.927895,-2.460609
6076,2026-05-16T08:54:26.462,0.496200,0.000486,8.200000,0,3,3.358,5.892714,-2.466274
6077,2026-05-16T08:54:30.167,0.496150,0.000486,-1.600000,0,1,3.032,16.201609,-1.523798
6078,2026-05-16T08:54:34.255,0.496100,0.000486,10.600000,0,4,3.410,2.688440,-3.574919
6079,2026-05-16T08:54:36.638,0.496050,0.000486,0.800000,0,2,1.703,13.670030,-2.135052
6080,2026-05-16T08:54:39.398,0.496000,0.000486,10.600000,0,4,2.081,2.732754,-3.585767
6081,2026-05-16T08:54:41.935,0.495950,0.000486,0.800000,0,2,1.851,13.687561,-2.135738
6082,2026-05-16T08:54:46.178,0.495900,0.000486,7.800000,0,3,3.555,5.842110,-2.477834
6083,2026-05-16T08:54:48.915,0.495850,0.000486,0.800000,0,2,2.071,13.685435,-2.130353
6084,2026-05-16T08:54:52.728,0.495800,0.000486,-2.000000,0,1,3.140,16.190622,-1.517935
6085,2026-05-16T08:54:56.463,0.495750,0.000486,-2.000000,0,1,3.065,16.191845,-1.516253
6086,2026-05-16T08:55:00.286,0.495700,0.000486,-1.600000,0,1,3.143,16.192856,-1.515022
6087,2026-05-16T08:55:04.031,0.495650,0.000486,-1.600000,0,1,3.069,16.194214,-1.514540
6088,2026-05-16T08:55:09.056,0.495600,0.000486,10.200000,0,4,4.349,2.703622,-3.591155
6089,2026-05-16T08:55:11.967,0.495550,0.000486,0.800000,0,2,2.230,13.684901,-2.128058
6090,2026-05-16T08:55:15.733,0.495500,0.000486,-2.000000,0,1,3.062,16.193981,-1.516807
6091,2026-05-16T08:55:19.563,0.495450,0.000486,-1.600000,0,1,3.116,16.193676,-1.518198
6092,2026-05-16T08:55:23.434,0.495400,0.000486,-1.600000,0,1,3.167,16.192167,-1.518858
6093,2026-05-16T08:55:27.068,0.495350,0.000486,-2.000000,0,1,2.937,16.191895,-1.519589
6094,2026-05-16T08:55:30.899,0.495300,0.000486,-1.600000,0,1,3.140,16.191931,-1.520054
6095,2026-05-16T08:55:35.832,0.495250,0.000486,10.600000,0,4,4.153,2.685005,-3.608322
6096,2026-05-16T08:55:39.528,0.495200,0.000486,-1.600000,0,1,3.027,16.196222,-1.522103
6097,2026-05-16T08:55:42.519,0.495150,0.000486,0.800000,0,2,2.282,13.672441,-2.131286
6098,2026-05-16T08:55:45.461,0.495100,0.000486,0.800000,0,2,2.252,13.681013,-2.129963
6099,2026-05-16T08:55:49.236,0.495050,0.000486,-1.600000,0,1,3.079,16.192799,-1.520267
6100,2026-05-16T08:55:53.968,0.495000,0.000486,10.200000,0,4,4.063,2.666644,-3.578303
6101,2026-05-16T08:55:57.698,0.494950,0.000486,-1.600000,0,1,3.068,16.100128,-1.512838
6102,2026-05-16T08:56:01.302,0.494900,0.000486,-1.600000,0,1,2.943,16.092293,-1.512321
6103,2026-05-16T08:56:03.036,0.494850,0.000486,0.800000,0,2,1.057,13.574418,-2.114923
6104,2026-05-16T08:56:06.919,0.494800,0.000486,-1.500000,0,1,3.178,16.142914,-1.517135
6105,2026-05-16T08:56:10.536,0.494750,0.000486,-1.600000,0,1,2.925,16.165421,-1.519226
6106,2026-05-16T08:56:12.366,0.494700,0.000486,0.800000,0,2,1.117,13.647319,-2.116078
6107,2026-05-16T08:56:14.702,0.494650,0.000486,0.400000,0,2,1.661,13.642019,-2.116211
6108,2026-05-16T08:56:17.108,0.494600,0.000486,0.800000,0,2,1.703,13.606678,-2.114717
6109,2026-05-16T08:56:20.952,0.494550,0.000486,-1.600000,0,1,3.148,16.115305,-1.524044
6110,2026-05-16T08:56:24.569,0.494500,0.000486,-1.600000,0,1,2.915,16.116964,-1.524937
6111,2026-05-16T08:56:28.386,0.494450,0.000486,-1.600000,0,1,3.134,16.125910,-1.526830
6112,2026-05-16T08:56:32.373,0.494400,0.000486,8.200000,0,3,3.308,5.609706,-2.460640
6113,2026-05-16T08:56:36.232,0.494350,0.000486,-1.600000,0,1,3.190,16.164923,-1.531557
6114,2026-05-16T08:56:40.195,0.494300,0.000486,10.600000,0,4,3.257,2.501115,-3.571791
6115,2026-05-16T08:56:43.719,0.494250,0.000486,-2.000000,0,1,2.854,16.112896,-1.531148
6116,2026-05-16T08:56:47.665,0.494200,0.000486,10.600000,0,4,3.266,2.531585,-3.584308
6117,2026-05-16T08:56:51.418,0.494150,0.000486,-1.600000,0,1,3.063,16.158062,-1.536137
6118,2026-05-16T08:56:55.570,0.494100,0.000486,8.200000,0,3,3.465,5.590278,-2.487970
6119,2026-05-16T08:56:59.312,0.494050,0.000486,-1.600000,0,1,3.051,16.157187,-1.538122
6120,2026-05-16T08:57:02.931,0.494000,0.000486,-1.500000,0,1,2.929,16.146084,-1.537816
6121,2026-05-16T08:57:04.693,0.493950,0.000486,0.800000,0,2,1.062,13.612574,-2.149313
6122,2026-05-16T08:57:08.450,0.493900,0.000486,-1.600000,0,1,3.069,16.130362,-1.535228
6123,2026-05-16T08:57:10.695,0.493850,0.000486,0.900000,0,2,1.555,13.599498,-2.143861
6124,2026-05-16T08:57:14.334,0.493800,0.000486,-1.600000,0,1,2.936,16.142830,-1.531439
6125,2026-05-16T08:57:18.101,0.493750,0.000486,-1.600000,0,1,3.063,16.147802,-1.530013
6126,2026-05-16T08:57:21.864,0.493700,0.000486,-2.000000,0,1,3.057,16.151564,-1.529053
6127,2026-05-16T08:57:26.135,0.493650,0.000486,7.800000,0,3,3.583,5.632680,-2.466889
6128,2026-05-16T08:57:30.367,0.493600,0.000486,10.200000,0,4,3.534,2.525580,-3.565618
6129,2026-05-16T08:57:31.948,0.493550,0.000486,0.400000,0,2,0.883,13.613651,-2.129351
6130,2026-05-16T08:57:35.829,0.493500,0.000486,-1.600000,0,1,3.163,16.138226,-1.523531
6131,2026-05-16T08:57:37.562,0.493450,0.000486,0.800000,0,2,1.042,13.601507,-2.128870
6132,2026-05-16T08:57:41.551,0.493400,0.000486,-1.600000,0,1,3.299,16.146238,-1.526056
6133,2026-05-16T08:57:44.079,0.493350,0.000486,0.800000,0,2,1.780,13.599994,-2.130109
6134,2026-05-16T08:57:48.386,0.493300,0.000486,8.200000,0,3,3.561,5.587733,-2.469624
6135,2026-05-16T08:57:52.268,0.493250,0.000486,-1.500000,0,1,3.181,16.131914,-1.529889
6136,2026-05-16T08:57:56.117,0.493200,0.000486,-2.000000,0,1,3.157,16.132446,-1.530704
6137,2026-05-16T08:58:00.596,0.493150,0.000486,8.200000,0,3,3.774,5.571803,-2.476573
6138,2026-05-16T08:58:03.553,0.493100,0.000486,0.400000,0,2,2.296,13.614045,-2.135847
6139,2026-05-16T08:58:07.334,0.493050,0.000486,-1.600000,0,1,3.069,16.140495,-1.530859
6140,2026-05-16T08:58:11.841,0.493000,0.000486,8.200000,0,3,3.791,5.616746,-2.478536
6141,2026-05-16T08:58:15.580,0.492950,0.000486,-1.600000,0,1,3.062,16.137165,-1.527869
6142,2026-05-16T08:58:19.433,0.492900,0.000486,-2.000000,0,1,3.159,16.136971,-1.527313
6143,2026-05-16T08:58:23.717,0.492850,0.000486,7.800000,0,3,3.586,5.578540,-2.473964
6144,2026-05-16T08:58:27.840,0.492800,0.000486,8.200000,0,3,3.441,5.570061,-2.471229
6145,2026-05-16T08:58:31.990,0.492750,0.000486,10.200000,0,4,3.447,2.528333,-3.578104
6146,2026-05-16T08:58:35.686,0.492700,0.000486,10.600000,0,4,3.024,2.532120,-3.576769
6147,2026-05-16T08:58:39.463,0.492650,0.000486,-2.000000,0,1,3.071,16.149008,-1.521762
